2022-07-06 12:26:46.209: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406209, Now: 1657110406209, diff: 0. Warn: 23. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.209: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406209, Now: 1657110406209, diff: 0. Warn: 24. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.209: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_STAIRS. Last: 1657110406209, Now: 1657110406209, diff: 0. Warn: 25. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.21: (0ms) 99% NUKER > Type: SMOOTH_QUARTZ_STAIRS. Last: 1657110406209, Now: 1657110406210, diff: 1. Warn: 26. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.21: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_STAIRS. Last: 1657110406210, Now: 1657110406210, diff: 0. Warn: 27. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.21: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_STAIRS. Last: 1657110406210, Now: 1657110406210, diff: 0. Warn: 28. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.21: (0ms) 100% NUKER > Type: SPRUCE_SLAB. Last: 1657110406210, Now: 1657110406210, diff: 0. Warn: 29. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.21: (0ms) 100% NUKER > Type: SPRUCE_SLAB. Last: 1657110406210, Now: 1657110406210, diff: 0. Warn: 30. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.211: (0ms) 99% NUKER > Type: SPRUCE_SLAB. Last: 1657110406210, Now: 1657110406211, diff: 1. Warn: 31. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.211: (0ms) 100% NUKER > Type: SPRUCE_SLAB. Last: 1657110406211, Now: 1657110406211, diff: 0. Warn: 32. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.211: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406211, Now: 1657110406211, diff: 0. Warn: 33. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.211: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406211, Now: 1657110406211, diff: 0. Warn: 34. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.211: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406211, Now: 1657110406211, diff: 0. Warn: 35. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.212: (0ms) 99% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406211, Now: 1657110406212, diff: 1. Warn: 36. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.212: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406212, Now: 1657110406212, diff: 0. Warn: 37. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.212: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406212, Now: 1657110406212, diff: 0. Warn: 38. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.212: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406212, Now: 1657110406212, diff: 0. Warn: 39. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.212: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406212, Now: 1657110406212, diff: 0. Warn: 40. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.212: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406212, Now: 1657110406212, diff: 0. Warn: 41. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.213: (0ms) 99% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406212, Now: 1657110406213, diff: 1. Warn: 42. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.213: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406213, Now: 1657110406213, diff: 0. Warn: 43. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.213: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406213, Now: 1657110406213, diff: 0. Warn: 44. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.213: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406213, Now: 1657110406213, diff: 0. Warn: 45. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
